view,theta_deg,phi_deg,src_x_mm,src_y_mm,src_z_mm
62,33.7945,-21.9257,-514.2523,768.3391,-372.1511
63,89.8538,22.0292,-923.8780,2.3578,373.8192
64,163.5137,-12.0569,-276.5944,-934.5869,-208.1819
65,287.2325,27.7267,842.6033,261.3529,463.6930
66,90.0984,7.4169,-988.3026,-1.6965,128.6550
67,233.3881,-26.0046,719.0061,-534.2131,-436.9707
68,139.2989,-3.7666,-648.5192,-753.9451,-65.4712
69,124.0253,2.5170,-825.2108,-557.1431,43.7683
70,214.5194,-18.9853,534.0593,-776.4987,-324.2334
71,270.0906,27.8636,881.0936,1.3932,465.7993
72,312.1983,-28.2761,650.2355,589.5625,-472.1299
73,113.4002,13.6086,-888.9933,-384.7056,234.4980
74,229.4234,-24.3675,689.5532,-590.5296,-411.2031
75,171.0283,-13.3771,-151.2059,-957.7399,-230.5819
76,53.2943,-15.0618,-771.5751,575.2333,-258.9891
77,291.8965,25.3922,835.4079,335.7729,427.3723
78,93.1838,21.2311,-927.5641,-51.5951,360.9150
79,229.3579,-27.6706,669.7559,-574.9035,-462.8283
80,241.1627,-28.8817,764.4603,-420.9145,-481.3818
81,188.7301,-17.3885,144.3581,-940.0772,-297.8466
82,175.9972,10.2437,-68.4615,-978.3643,177.2375
83,183.0611,-16.8860,50.9270,-952.3115,-289.4929
84,99.5289,21.2377,-916.1390,-153.7847,361.0216
85,218.3739,-25.7572,557.2337,-703.7135,-433.0990
86,206.1533,-21.7294,408.0800,-831.0364,-368.9799
87,239.3662,-28.3164,754.9395,-447.0719,-472.7472
88,81.6668,5.5896,-981.4314,143.7554,97.0761
89,97.6780,18.5799,-936.2286,-126.2170,317.5566
90,10.0019,-26.2783,-155.2096,880.0623,-441.2453
91,190.4966,-18.7073,171.9731,-928.1924,-319.6577
92,284.2829,29.0143,844.6218,215.0231,483.4003
93,288.3334,27.1888,841.5219,278.8516,455.3895
94,160.1536,-10.9096,-332.2456,-920.5057,-188.6238
95,112.0613,9.5165,-910.9596,-369.1863,164.7758
96,80.1660,-24.4809,-893.7167,154.9172,-412.9987
97,222.0978,-26.7452,596.6671,-660.3948,-448.5129
98,199.6180,-20.2015,314.0362,-881.0394,-344.1627
99,24.6294,-22.5571,-383.5724,836.6619,-382.3165
100,84.0415,21.4332,-922.7072,96.3051,364.1891
101,345.9978,29.8720,209.1082,838.5496,496.3924
102,359.1456,29.6766,12.9124,865.8207,493.4417
103,148.0699,-6.5309,-523.6882,-840.3557,-113.3570
104,123.4036,-20.0974,-781.3494,-515.2759,-342.4630
105,273.0451,27.1520,885.5599,47.1087,454.8202
106,155.5356,-10.7552,-405.4866,-891.2277,-185.9863
107,329.9032,-29.0739,436.8037,753.6227,-484.3060
108,67.5269,-6.0404,-915.8435,378.8516,-104.8766
109,132.4091,-0.3679,-735.8537,-672.1422,-6.4003
110,129.7343,-1.7683,-766.0698,-636.7795,-30.7539
111,22.1133,-23.7012,-343.5312,845.4518,-400.6175
112,290.8010,26.6517,832.6896,316.3260,447.0603
113,252.6199,-29.3267,829.2431,-259.5523,-488.1448
114,308.1738,-28.6075,687.8515,540.7759,-477.1986
115,219.3396,-18.7770,598.1630,-729.7824,-320.8045
116,300.9275,-29.0982,747.0345,447.5782,-484.6753
117,266.2028,27.6180,881.1449,-58.4824,462.0177
118,97.6392,11.7622,-967.0558,-129.7070,203.1655
119,13.7251,28.3982,-208.0122,851.6760,473.9998
120,85.8136,-24.6174,-903.6404,66.1434,-415.1579
121,175.0605,-15.7135,-82.6075,-955.8332,-269.9182
122,5.6143,29.6362,-84.7480,862.1088,492.8316
123,177.4705,-15.7579,-42.3328,-958.2523,-270.6611
124,20.4800,28.9069,-305.2594,817.3226,481.7647
125,215.8902,-24.0213,533.6652,-737.4942,-405.7102
126,142.4043,-4.5166,-606.1498,-787.2228,-78.4827
127,274.3363,28.9192,869.8667,65.9602,481.9524
128,69.5424,-3.6159,-931.9270,347.6466,-62.8555
129,40.1986,-20.4742,-602.6359,713.1598,-348.6114
130,6.2542,-22.7438,-100.1315,913.6764,-385.3127
131,79.0220,4.2940,-975.6581,189.2603,74.6229
132,29.7025,-22.3058,-456.8795,800.9154,-378.2757
133,140.9857,-9.3967,-618.9829,-763.9888,-162.7210
134,60.6413,-10.2785,-854.7018,480.7878,-177.8337
135,154.2721,-11.1161,-424.5234,-880.9966,-192.1502
136,173.4991,-15.0635,-108.9619,-956.2084,-259.0172
137,243.3694,-28.8987,779.9729,-391.1031,-481.6404
138,208.3831,-21.7438,440.0605,-814.4479,-369.2130
139,94.4897,18.5082,-942.1944,-73.9825,316.3752
140,102.6552,12.1013,-950.8218,-213.4957,208.9362
141,74.1806,0.9926,-958.7516,271.6508,17.2651
142,111.9763,29.2912,-806.0582,-325.2807,487.6060
143,135.9589,-2.1373,-692.3582,-715.9299,-37.1682
144,35.1648,-20.0463,-539.2213,765.3937,-341.6284
145,235.4474,-28.4891,721.4442,-496.8099,-475.3895
146,350.0498,-28.3403,151.5715,863.9946,-473.1135
147,295.2931,24.9249,817.1713,386.1550,420.0146
148,43.7542,-19.3730,-650.2188,679.1275,-330.6028
149,31.5075,-21.1393,-485.8056,792.5292,-359.4262
150,185.9698,-18.5797,98.2536,-939.5760,-317.5530
151,180.0180,-15.8475,0.3016,-958.7625,-272.1605
152,149.5257,-10.4493,-497.0672,-844.7178,-180.7568
153,168.9592,7.2646,-189.3323,-970.3439,126.0274
154,127.8416,-0.7220,-786.9956,-611.3732,-12.5585
155,100.9577,16.9106,-936.1622,-181.2545,289.9033
156,250.0188,-29.1060,818.3710,-297.5582,-484.7939
157,87.1874,11.9182,-973.9839,47.8504,205.8219
158,164.7361,-13.2348,-255.4127,-935.9476,-228.1739
159,107.8812,26.3694,-849.8077,-274.1733,442.6656
160,333.2952,-29.0088,391.6956,778.6385,-483.3152
161,157.8240,-12.6252,-367.0894,-900.6047,-217.8385
162,143.3625,-8.8271,-587.7020,-790.2615,-152.9382
163,122.1109,4.0126,-842.1083,-528.4760,69.7401
164,353.1147,-27.9902,105.5037,873.7166,-467.7447
165,225.8343,-27.4047,634.6891,-616.4702,-458.7277
166,62.8617,-9.1226,-875.7017,448.8589,-158.0160
167,145.2407,-9.8737,-559.7996,-806.6684,-170.9018
168,336.8995,-28.8042,342.6470,803.3039,-480.2008
169,109.6303,14.8082,-907.5399,-323.7019,254.7260
170,116.9789,29.0273,-776.6164,-395.3449,483.5972
171,304.9634,-28.2664,719.3718,503.0242,-471.9826
172,316.2147,-28.8536,604.0208,630.1906,-480.9529
173,103.8678,15.9436,-930.3713,-229.6889,273.7686
174,193.1370,-18.4233,214.9069,-920.8165,-314.9745
175,126.2183,2.4368,-803.3356,-588.3477,42.3752
176,152.0043,-12.0789,-457.4718,-860.5353,-208.5555
177,168.6658,-14.0038,-190.0499,-948.1631,-241.1734
178,107.5795,17.0815,-908.1873,-287.7365,292.7463
179,117.4025,8.0269,-876.1461,-454.1994,139.1685
180,26.5625,-23.2044,-409.6195,819.3312,-392.6897
181,222.8428,-19.8982,637.2461,-687.1338,-339.2071
182,76.6837,1.2616,-969.6115,229.4971,21.9430
183,88.8917,13.9994,-966.8597,18.7045,241.1001
184,278.0972,29.1570,861.6791,122.5928,485.5688
185,148.2167,-10.2781,-516.5165,-833.5976,-177.8278
186,92.0455,1.9499,-995.4312,-35.5522,33.9110
187,12.3520,-25.6523,-192.1856,877.6152,-431.4547
188,65.0097,-7.1127,-896.3848,417.8066,-123.4053
189,197.6255,-19.4698,284.5217,-895.5408,-332.1913
190,48.2121,-17.3829,-709.1755,633.8061,-297.7530
191,326.8685,-29.1460,475.7544,728.9305,-485.4020
192,15.1582,-25.0599,-236.0745,871.4128,-422.1440
193,132.1243,-4.6482,-736.7703,-666.2909,-80.7647
194,18.3204,-24.8262,-284.3241,858.6911,-418.4572
195,73.8775,-24.3809,-872.0615,252.0786,-411.4146
196,166.5659,-12.9028,-225.7009,-944.8960,-222.5478
197,18.3869,-21.9654,-291.5527,877.1096,-372.7902
198,185.6538,-15.5333,94.6004,-955.5692,-266.8993
199,232.6062,-27.8476,700.1153,-535.1592,-465.5535
