view,theta_deg,phi_deg,src_x_mm,src_y_mm,src_z_mm
180,14.4008,-16.8712,-237.3015,924.1752,-289.3705
181,227.1882,0.7993,731.3682,-677.5353,13.9099
182,85.8824,-2.2418,-993.7344,71.5388,-39.0022
183,97.1310,0.2143,-989.3500,-123.7732,3.7286
184,260.0796,24.8560,891.1809,-155.8627,419.1068
185,131.2301,-11.3000,-735.3284,-644.4139,-195.3713
186,91.4819,-24.4159,-907.5964,-23.4800,-412.1460
187,352.7802,17.9730,119.1930,940.8946,307.6643
188,75.3794,4.3550,-961.9971,250.9506,75.7126
189,208.8588,-0.4560,481.2223,-873.2177,-7.9348
190,54.8465,-18.0232,-775.2147,545.9120,-308.4953
191,311.5272,-22.4857,689.6982,610.7778,-381.3318
192,357.3437,-14.2315,44.7912,965.4310,-245.1200
193,146.2191,-7.7171,-549.3677,-821.2283,-133.8883
194,25.6207,-16.1114,-414.2109,863.7230,-276.6929
195,95.0278,-18.6725,-940.9532,-82.7824,-319.2195
196,178.2512,-18.8259,-28.8005,-943.2899,-321.7483
197,350.5456,3.6158,163.4558,981.5677,62.8811
198,175.6789,-12.8265,-73.2512,-969.4255,-221.3489
199,234.3151,-8.6124,800.7251,-575.0588,-149.3107
