view,theta_deg,phi_deg,src_x_mm,src_y_mm,src_z_mm
67,291.3196,15.0318,897.0541,350.0996,258.5944
68,155.5200,23.4685,-378.9837,-832.3751,397.0769
69,146.9697,-8.2781,-537.8226,-827.2154,-143.5565
70,226.0061,20.1963,673.2023,-649.9649,344.2256
71,272.8144,23.6696,912.0902,44.8388,400.2847
72,276.5762,-29.5613,861.5723,99.3253,-491.9093
73,141.3424,13.1929,-606.3953,-758.0552,227.5609
74,228.9553,-9.3982,741.8937,-645.9348,-162.8160
75,150.6704,23.3885,-448.2682,-797.8374,395.8004
76,47.0788,14.2443,-707.6974,658.1201,245.3350
77,252.4261,-13.3215,924.9578,-292.9500,-229.7397
78,112.0748,23.4650,-847.5687,-343.7275,397.0213
79,203.6202,-11.2276,391.8525,-896.0522,-194.1368
80,204.3969,-15.3713,397.1120,-875.5547,-264.2971
81,161.1870,11.8659,-314.6650,-923.6341,205.0195
82,219.2174,19.3771,594.7020,-728.7247,330.8124
83,224.2844,18.9888,658.2892,-674.9426,324.4298
84,63.0578,24.8958,-806.2548,409.7841,419.7348
85,202.6467,10.4915,377.5011,-904.8082,181.5552
86,207.5297,-1.3322,460.7297,-883.9330,-23.1816
87,219.7368,-8.7080,630.0410,-757.8971,-150.9543
88,49.2903,12.3402,-738.3399,635.2904,213.0899
89,66.7187,22.9854,-843.1659,362.7986,389.3526
90,335.8651,15.9304,392.0316,874.9662,273.6646
91,192.4343,-20.5953,200.9680,-911.4523,-350.7331
92,269.3808,21.6989,926.3624,-10.0116,368.6454
93,285.1955,11.7325,942.1061,255.8847,202.7460
94,129.8633,19.2354,-722.6001,-603.4023,328.4841
95,127.8032,-11.0076,-773.3113,-599.9100,-190.3804
96,65.9531,9.5683,-897.8683,400.6386,165.7354
97,198.6143,-14.7778,307.7327,-913.6560,-254.3232
98,193.5202,-16.2006,223.8465,-930.9425,-278.1830
99,5.5333,-19.5546,-90.5971,935.1833,-333.7233
100,73.0207,23.1876,-876.5755,267.6495,392.5891
101,284.9306,25.9003,866.6379,231.0902,435.5263
102,322.8428,28.7418,528.0359,696.7417,479.4541
103,129.9196,-8.1076,-757.0545,-633.4362,-140.6200
104,133.6304,-26.9590,-643.2602,-613.2187,-452.0245
105,281.0391,20.5016,916.6367,178.8252,349.2073
106,188.8073,21.7354,141.8091,-915.2609,369.2351
107,354.0916,-28.4706,90.2245,871.8296,-475.3102
108,50.0515,-25.2114,-691.5628,579.2307,-424.7113
109,116.3205,-20.9819,-834.4431,-412.7784,-357.0235
110,96.3759,-21.4575,-922.2220,-103.0513,-364.7385
111,28.4178,-25.0589,-429.8395,794.3810,-422.3077
112,280.9884,26.1389,878.6867,170.6141,439.2580
113,279.4113,-20.5975,920.7687,152.6187,-350.7699
114,295.4744,-28.5471,790.6981,376.7095,-476.4803
115,252.4320,22.9354,875.4180,-277.1616,388.5511
116,291.7104,-26.4835,829.1350,330.1275,-444.6324
117,286.8396,5.1088,950.5233,287.6967,88.7868
118,166.3087,13.1866,-229.7742,-943.1940,227.4553
119,15.5081,25.2183,-241.1828,869.1987,424.8194
120,107.8209,-25.1711,-859.0911,-276.1695,-424.0756
121,203.1003,17.2066,373.6832,-876.0773,294.9516
122,257.0294,21.6739,902.9363,-207.9715,368.2403
123,179.0826,-28.5143,-14.0276,-876.0106,-475.9787
124,31.5780,22.8855,-481.0241,782.5675,387.7512
125,213.4684,-8.9375,543.1848,-821.6465,-154.9008
126,138.3572,-12.5916,-646.6022,-727.1907,-217.3620
127,297.9844,26.6973,786.6204,417.9789,447.9609
128,74.4625,-10.9493,-943.1439,262.2218,-189.3840
129,7.1078,-29.6156,-107.2565,860.1514,-492.7297
130,349.6262,19.4012,169.3468,925.0787,331.2070
131,57.6317,-12.9558,-820.7103,520.2023,-223.5424
132,357.2410,-18.4938,45.5160,944.4824,-316.2725
133,128.2429,-27.2805,-695.9905,-548.5359,-457.0039
134,40.9549,16.2330,-627.4885,722.9924,278.7242
135,149.4852,-29.2570,-441.6903,-749.3992,-487.2961
136,205.8373,-14.4900,420.7173,-868.8526,-249.4778
137,263.5186,-15.0867,956.5504,-108.6708,-259.5171
138,234.2047,20.6976,756.5381,-545.5377,352.3998
139,128.7513,19.3483,-733.6686,-588.8579,330.3388
140,127.5430,11.9257,-773.5087,-594.4576,206.0373
141,55.1259,18.7461,-774.6125,539.8564,320.4333
142,139.6860,26.5927,-576.8381,-679.8470,446.3325
143,63.4615,-20.7510,-834.1470,416.5898,-353.2685
144,46.8023,20.1073,-682.5582,640.9129,342.7711
145,223.1383,-9.4957,672.4168,-717.5970,-164.4906
146,335.4301,-17.6327,395.1068,864.1860,-302.0268
147,298.7822,15.1916,843.3497,463.2943,261.2789
148,57.1710,-28.4178,-736.8719,475.4092,-474.5026
149,43.6342,12.2784,-672.2917,705.1318,212.0380
150,163.9041,22.5509,-255.2976,-884.7347,382.3801
151,168.2291,22.1873,-188.3406,-903.8257,376.5290
152,125.2129,-21.9852,-755.3823,-533.1177,-373.2695
153,162.8428,-10.6605,-289.0539,-936.2554,-184.4469
154,146.2832,8.9166,-546.7729,-819.3309,154.5416
155,120.8329,24.9432,-776.2926,-463.3682,420.4840
156,258.3857,-14.5534,945.3171,-194.2911,-250.5464
157,108.5706,22.7900,-871.3668,-292.7493,386.2187
158,140.8947,-24.9186,-570.3538,-701.6865,-420.0948
159,143.9561,24.6030,-533.4185,-733.0051,415.1087
160,333.9602,-28.8377,383.4288,784.7601,-480.9168
161,148.2884,-22.5453,-484.0493,-783.3885,-382.2903
162,139.9022,17.7680,-611.5729,-726.3235,304.2690
163,90.6699,-19.4649,-940.0181,-10.9909,-332.2531
164,349.6297,14.5118,173.7550,949.4912,249.8452
165,250.2703,24.2883,855.4645,-306.8017,410.1223
166,63.9359,-13.5969,-870.5682,425.8103,-234.4004
167,154.8895,15.9309,-406.8710,-868.1622,273.6736
168,344.6351,-20.3448,247.7086,901.4550,-346.6502
169,134.5983,22.5278,-655.7853,-646.6541,382.0094
170,165.6580,26.0332,-221.9242,-867.9846,437.6063
171,245.9845,-29.3746,793.6631,-353.6197,-489.0796
172,297.8069,-25.3439,797.0504,420.3602,-426.7962
173,120.4673,18.3561,-815.6647,-479.8364,313.9986
174,233.3255,13.7359,776.8204,-578.4861,236.7506
175,105.1073,-25.3787,-869.7131,-234.7847,-427.3431
176,166.4238,-15.2232,-225.8373,-935.2004,-261.8105
177,166.5589,-20.4164,-217.2052,-908.8408,-347.8179
178,146.1888,23.9158,-507.1904,-757.3126,404.2062
179,142.1150,-19.2624,-578.0016,-742.8779,-328.9279
180,348.7998,-26.6699,173.0642,874.0191,-447.5336
181,230.5058,-7.4367,762.9552,-628.8021,-129.0511
182,66.7095,-17.9608,-871.1899,375.0224,-307.4626
183,52.5625,20.9427,-739.3892,566.0732,356.3871
184,269.2564,29.1242,870.9335,-11.3045,485.2773
185,160.9759,-20.5944,-304.2398,-882.3724,-350.7194
186,168.1964,-27.0781,-181.6019,-869.0046,-453.8707
187,12.8408,8.5202,-219.1454,961.4053,147.7236
188,34.6696,-12.8967,-552.8689,799.3492,-222.5394
189,215.6854,-17.0280,556.1279,-774.3488,-291.9807
190,41.5817,-27.8837,-584.9126,659.2277,-466.3080
191,326.6313,-27.5631,486.1686,738.1910,-461.3686
192,16.0493,-20.9383,-257.4513,894.9330,-356.3157
193,110.4128,-19.8136,-879.1382,-327.1714,-337.9671
194,329.2564,-16.3997,488.9622,822.0801,-281.5091
195,74.1543,-19.6415,-903.3703,256.4061,-335.1494
196,139.9065,-26.0121,-577.1003,-685.4866,-437.2759
197,340.1135,6.9664,336.6567,930.6904,120.9322
198,140.6306,-16.9176,-605.0887,-737.4497,-290.1426
199,209.8962,-8.5860,491.3995,-854.7019,-148.8561
