view,theta_deg,phi_deg,src_x_mm,src_y_mm,src_z_mm
61,341.0013,29.6666,281.9250,818.8284,493.2902
62,143.6293,17.6541,-563.1826,-764.7003,302.2512
63,162.5609,8.6000,-295.3283,-940.1421,149.0334
64,75.5160,0.1594,-964.9633,249.2693,2.7724
65,189.6117,8.8417,164.4324,-970.9747,153.1893
66,19.7641,-22.5045,-311.3501,866.5092,-381.4704
67,152.3630,14.0979,-448.3869,-856.3370,242.7613
68,269.8613,29.0083,871.6111,-2.1092,483.3078
69,51.1146,-26.1618,-696.3117,561.5605,-439.4276
70,68.3754,-24.0874,-845.8219,335.3051,-406.7589
71,222.3972,-15.8620,646.4148,-707.9837,-272.4040
72,225.1684,-26.4905,632.5931,-628.8851,-444.5518
73,46.1057,-10.0606,-707.1569,680.3777,-174.1040
74,39.4907,-13.4033,-616.5546,748.1872,-231.0264
75,114.4403,26.0843,-814.9225,-370.3568,438.2169
76,202.6537,26.7635,342.7448,-821.2214,448.7965
77,319.4284,-28.3546,570.4447,666.2177,-473.3327
78,313.1183,-28.3555,640.2069,599.4787,-473.3469
79,264.4975,-29.7399,861.3834,-82.9794,-494.3986
80,44.4086,-26.9784,-621.5258,634.4913,-452.1320
81,208.3634,-17.7221,450.9985,-835.3792,-303.3792
82,22.4269,29.5118,-330.8909,801.7341,490.9487
83,26.5377,-18.9724,-421.0967,843.1993,-324.0207
84,73.9460,-22.8179,-882.8216,254.0452,-386.5023
85,72.5059,14.1893,-921.5462,290.4575,244.3033
86,288.4316,27.4384,839.1523,279.6637,459.2478
87,232.1703,-21.7186,731.3050,-567.8666,-368.8055
88,172.4192,3.3038,-131.2629,-986.2900,57.4375
89,347.9567,-28.6721,182.4516,855.1884,-478.1853
90,131.8149,-22.7344,-685.0900,-612.8611,-385.1623
91,84.8044,13.7175,-964.2373,87.6777,236.3387
92,252.1082,-29.3120,827.0109,-266.9872,-487.9218
93,29.0085,29.8289,-419.2791,756.1363,495.7418
94,354.5916,-28.2611,82.7409,873.9340,-471.9008
95,56.9922,-25.0151,-757.3817,491.9956,-421.4382
96,353.5318,29.4186,97.7965,862.6041,489.5376
97,117.0785,2.5005,-886.5495,-453.2508,43.4818
98,229.4257,-28.6477,664.3425,-568.8937,-477.8135
99,33.4445,-16.1700,-527.5498,798.7195,-277.5526
