view,theta_deg,phi_deg,src_x_mm,src_y_mm,src_z_mm
95,128.0121,-12.4227,-766.8507,-599.3906,-214.4008
96,85.4357,-18.2935,-943.2726,75.3025,-312.8311
97,198.8490,-17.0779,307.7927,-901.6074,-292.6855
98,193.3136,-18.5621,217.5687,-919.4046,-317.2633
99,342.1215,-18.8451,289.5680,897.6695,-321.9268
100,73.5550,21.3361,-890.3590,262.8065,362.6161
101,297.2508,27.1158,788.6400,406.1910,454.2606
102,349.0685,24.2565,172.3128,892.1669,409.4429
103,158.3361,8.3741,-363.9991,-916.3699,145.1471
104,92.7123,0.0828,-995.5253,-47.1612,1.4400
105,277.4655,27.1692,879.1594,115.2043,455.0864
106,175.5235,3.1443,-77.6708,-992.1066,54.6673
107,309.9408,-26.2582,685.2826,573.8146,-440.9324
108,72.4944,-2.2427,-949.7577,299.5597,-39.0010
109,112.1158,-3.9909,-921.0758,-374.3060,-69.3640
110,123.5504,-11.6100,-813.6077,-539.5457,-200.5741
111,36.3368,-17.5008,-563.2076,765.6819,-299.7087
112,279.0898,28.4097,865.6070,138.4890,474.1753
113,282.9650,-29.4627,845.6320,194.6853,-490.2050
114,296.4613,-28.0550,787.3901,391.9144,-468.7395
115,230.4784,11.2175,754.1082,-622.1160,193.8801
116,278.7170,-28.0581,869.3489,133.2929,-468.7882
117,265.6182,29.1453,867.9111,-66.5041,485.3911
118,96.0022,19.5208,-934.2065,-98.2260,333.0269
119,345.2217,8.7367,251.2731,952.4924,151.3833
120,94.4945,-12.3448,-970.6050,-76.2950,-213.0773
121,184.2233,20.9852,68.5290,-928.0114,356.9249
122,334.5070,9.2215,423.4124,887.9811,159.7139
123,178.6276,-13.9079,-23.1702,-967.1470,-239.5549
124,356.0268,19.8098,64.9701,935.4108,337.7611
125,215.5297,4.5306,577.3639,-808.5482,78.7264
126,141.3812,13.8587,-603.9327,-756.0245,238.7240
127,272.1442,27.5901,882.6893,33.0493,461.5888
128,57.1381,-3.7704,-835.3493,539.6234,-65.5368
129,31.5504,-19.6384,-491.1577,799.9163,-334.9551
130,338.5188,14.4573,353.4095,898.0460,248.8210
131,61.8381,0.7909,-878.5743,470.3349,13.7572
132,12.0338,-4.7986,-207.0598,971.3250,-83.3722
133,152.2424,-16.0090,-446.1666,-847.7519,-274.8617
134,57.9323,16.5311,-809.6665,507.2662,283.5809
135,163.8193,-24.1259,-253.4721,-873.5549,-407.3703
136,185.8280,0.4724,101.1989,-991.4576,8.2173
137,247.8751,-23.0705,849.4159,-345.3425,-390.5485
138,217.4834,3.3676,605.4413,-789.5001,58.5441
139,82.6234,1.9703,-987.8099,127.8848,34.2662
140,114.8557,-3.0068,-903.0783,-418.3460,-52.2784
141,57.1721,3.4273,-835.9835,539.3316,59.5817
142,126.4100,26.9961,-714.6909,-527.1082,452.4056
143,143.3749,-20.6788,-556.2681,-748.3306,-351.9433
144,34.3943,-4.8341,-560.9854,819.4745,-83.9872
145,229.4271,-17.0150,723.8920,-619.8575,-291.6401
146,346.0077,-20.4114,225.8495,906.3509,-347.5873
147,307.7835,3.8480,785.9020,609.2465,66.8845
148,12.9794,-26.5745,-200.1977,868.5782,-445.8585
149,31.2460,23.4009,-474.4500,781.9930,395.8295
150,194.9243,-5.2037,255.6198,-959.0540,-90.3920
151,178.9819,22.9177,-16.3104,-917.8280,388.1013
152,176.1676,-15.0668,-64.3240,-960.2295,-259.0728
153,179.7100,8.4238,-4.9894,-985.8781,146.0017
154,140.2681,-10.9803,-625.3878,-752.4301,-189.8316
155,111.2034,21.3283,-865.5346,-335.7785,362.4908
156,253.6859,-2.8029,955.3698,-279.6254,-48.7360
157,92.2473,8.7216,-984.3608,-38.6290,151.1241
158,165.0401,-14.0168,-249.6160,-934.1937,-241.3936
159,108.4839,24.8749,-857.5383,-286.6599,419.2267
160,336.6910,-24.6490,358.4279,831.8985,-415.6576
161,162.6524,-0.8629,-297.1325,-951.2013,-15.0099
162,138.2165,0.8291,-664.0109,-743.0870,14.4212
163,148.2969,2.1477,-523.3855,-847.3309,37.3491
164,331.4150,9.8270,469.8593,862.3194,170.1013
165,239.7119,13.2237,837.7814,-489.3275,227.9863
166,64.9632,-3.8501,-900.9568,420.8270,-66.9211
167,154.1710,8.9221,-428.9695,-886.2223,154.5703
168,321.2444,-26.6208,557.7601,694.8148,-446.5791
169,137.7275,-9.5641,-661.0812,-727.2189,-165.5931
170,145.7883,23.4217,-514.1928,-756.2795,396.1617
171,309.6205,-29.6846,666.9503,552.1503,-493.5628
172,288.1443,-28.4989,832.3228,272.7578,-475.5407
173,105.4179,2.9480,-959.5045,-264.6143,51.2569
174,194.0262,5.9822,240.2366,-961.6624,103.8696
175,110.1578,-23.8148,-855.9345,-314.2067,-402.4266
176,152.1501,1.8210,-465.3538,-880.7609,31.6698
177,187.6587,7.9483,131.5481,-978.2632,137.8156
178,88.4342,20.1582,-935.2438,25.5651,343.4563
179,131.9687,-7.7604,-734.2270,-660.3762,-134.5766
180,17.4030,-19.6485,-280.7303,895.6459,-335.1203
181,226.2317,11.0351,706.4113,-676.6742,190.7672
182,72.8901,-17.9372,-906.2355,278.9659,-306.9399
183,98.1285,-0.3304,-986.6136,-140.9161,-5.7466
184,268.2395,28.4855,875.5734,-26.9117,475.3357
185,140.3930,1.4828,-635.1650,-767.5919,25.7907
186,104.9025,-5.8417,-958.1190,-254.9811,-101.4380
187,1.6077,-11.6168,-27.3890,975.8436,-200.6888
188,45.8102,0.7894,-714.5600,694.6311,13.7318
189,208.2415,1.9731,471.3208,-877.4828,34.3145
190,58.5274,-22.5472,-785.0539,480.5652,-382.1576
191,314.9652,-26.4099,631.5665,630.8000,-443.2967
192,358.5572,-16.5333,24.0573,955.1331,-283.6177
193,135.0279,-7.1954,-698.8421,-699.5236,-124.8336
194,6.0150,-5.8555,-103.8920,985.9843,-101.6776
195,64.9628,-19.8864,-849.1455,396.6338,-339.0139
196,149.0666,-22.0943,-474.6941,-792.1080,-374.8699
197,18.2894,26.9276,-278.8530,843.6978,451.3446
198,203.5844,5.2731,397.0691,-909.5294,91.5942
199,239.3523,-19.8901,806.2816,-477.7398,-339.0748
