view,theta_deg,phi_deg,src_x_mm,src_y_mm,src_z_mm
318,147.4571,-27.8979,-474.0208,-742.8353,-466.5265
319,26.7159,10.9106,-440.1469,874.5295,188.7216
320,53.7548,-12.0938,-786.2838,576.4251,-208.8995
321,328.5532,8.3358,514.6819,841.6382,144.5497
322,218.8355,-22.0914,579.3459,-719.6481,-374.9824
323,213.7927,-18.0553,527.2519,-787.8164,-309.0270
324,239.3209,18.4979,813.2150,-482.4496,316.3396
325,138.3021,-21.8612,-615.5583,-690.9377,-371.2682
326,142.2173,23.8000,-558.9245,-721.0097,402.3622
327,254.9986,-11.0503,945.2321,-253.2997,-191.1089
328,209.9873,-12.1541,487.1722,-844.2403,-209.9250
329,141.2834,-24.4246,-567.8236,-708.3398,-412.2840
330,249.9794,13.4173,911.2463,-332.0375,231.3615
331,17.0941,-9.7940,-288.8083,939.1328,-169.6070
332,302.1309,-25.9195,759.4186,476.9539,-435.8271
333,213.4193,-14.8428,530.8237,-804.4470,-255.4176
334,213.7832,-15.4328,534.4315,-798.8312,-265.3276
335,158.5567,24.5717,-331.4990,-844.0092,414.6129
336,244.0835,24.1036,818.6035,-397.7834,407.1902
337,40.2611,23.3366,-591.6633,698.6271,394.9706
338,49.5877,27.5500,-673.0835,573.0882,461.1676
339,19.4461,24.2099,-302.7491,857.5011,408.8788
340,344.0341,26.0475,246.4031,861.2418,437.8299
341,109.6714,-22.1380,-869.6636,-310.8954,-375.7342
342,358.5619,16.8017,23.9552,954.2045,288.2134
343,141.0286,-24.3003,-571.5300,-706.5011,-410.3130
344,194.1737,13.8832,237.0126,-938.4758,239.2393
345,44.6016,21.5237,-651.2932,660.4136,365.8115
346,297.8223,24.6045,801.7427,423.1095,415.1313
347,127.4863,13.0302,-770.8018,-591.1639,224.8040
348,140.8992,-24.3923,-572.7081,-704.6958,-411.7722
349,241.5458,12.6507,855.3401,-463.5266,218.3655
350,135.8103,-25.7078,-626.2018,-644.1686,-432.5102
351,22.5277,17.0365,-365.2444,880.5726,292.1222
352,239.7590,-20.7260,805.6367,-469.6647,-352.8622
353,218.7060,17.7037,593.9638,-741.2300,303.2031
354,204.1020,-15.0695,393.1635,-878.8458,-259.2287
355,34.6078,27.9714,-500.1382,724.7805,467.6560
356,81.2009,-13.4109,-958.4662,148.3626,-231.2535
357,4.8905,-24.5532,-77.3158,903.6085,-414.3198
358,330.8368,26.8391,433.5315,776.8854,450.1627
359,202.7806,18.3501,366.4366,-872.5468,313.9003
360,107.1078,-25.1558,-862.5698,-265.4896,-423.8347
361,204.7162,-17.3549,397.9186,-864.4951,-297.4157
362,73.7286,-22.3989,-884.9197,258.2885,-379.9357
363,147.5946,12.8602,-520.9325,-820.6871,221.9212
364,326.0951,-26.4100,498.1349,741.1665,-443.4872
365,214.3607,-7.1233,558.4038,-816.7283,-123.6411
366,331.8250,-28.1746,415.0002,774.7850,-470.7761
367,291.4000,24.9939,841.3918,329.7377,421.2836
368,66.6123,-21.4266,-851.9003,368.4339,-364.2380
369,12.1706,11.3827,-206.0716,955.4885,196.7823
370,218.2717,-14.6510,597.4947,-757.3295,-252.1890
371,206.4942,-19.2074,420.0390,-842.6830,-328.0239
372,339.2791,-23.8655,322.6158,852.8369,-403.4045
373,50.6782,-25.8592,-694.0976,568.5526,-434.8834
374,56.0145,24.7391,-750.8717,506.1933,417.2612
375,344.4158,-23.2351,246.1413,882.5182,-393.3488
376,32.0409,-26.5179,-473.3195,756.2678,-445.1682
377,323.7270,-28.6904,517.4752,705.1536,-478.6699
378,25.6051,21.2787,-401.5226,837.8527,361.8420
379,155.6802,-26.6750,-366.9191,-811.8865,-447.6134
380,338.3107,27.9167,325.6089,818.6631,466.8154
381,67.8807,-19.0531,-873.0842,354.8651,-325.4872
382,204.6405,11.7183,407.0377,-887.3891,202.5040
383,276.2668,-12.7814,966.5527,106.1408,-220.5830
384,304.3345,9.5722,811.8757,554.5399,165.8023
385,292.9998,27.6589,812.9271,345.0644,462.8467
386,30.9280,24.9559,-464.6075,775.4431,420.6838
387,59.7693,-18.7588,-815.7119,475.3411,-320.6430
388,262.6706,-11.5079,969.0421,-124.6429,-198.9187
389,299.5932,27.8005,766.9329,435.5579,465.0272
390,58.7438,-16.6978,-816.4094,495.5307,-286.4821
391,144.5132,-25.7064,-521.5283,-731.5117,-432.4879
392,200.3155,-14.9401,334.4696,-903.4382,-257.0536
393,284.2157,22.2879,894.3268,226.5603,378.1494
394,341.7505,-26.2386,280.0644,849.3488,-440.8147
395,16.4353,-22.1556,-261.2736,885.7167,-376.0173
396,143.6416,23.9983,-540.0008,-733.5544,405.5170
397,338.4111,-24.2237,334.5633,845.4899,-409.0981
398,235.7392,14.2412,798.7371,-544.0606,245.2839
399,71.8372,25.0307,-858.4118,281.6145,421.8642
