view,theta_deg,phi_deg,src_x_mm,src_y_mm,src_z_mm
49,252.6907,-26.1597,854.4090,-266.2702,-439.5822
50,92.4279,21.9771,-923.7859,-39.1683,373.1387
51,203.5830,11.5785,390.7867,-895.2006,200.1217
52,223.3093,3.0673,682.9457,-724.4901,53.3525
53,226.3244,-13.2903,701.8276,-670.1096,-229.2120
54,15.8836,-20.4764,-255.6396,898.4080,-348.7959
55,128.9729,24.3655,-706.1229,-571.2543,411.3466
56,162.5953,-21.8910,-276.7379,-882.8167,-371.7496
57,144.2810,16.1642,-559.0875,-777.5091,277.5750
58,248.5175,15.1082,895.7329,-352.5226,259.8794
59,255.4142,15.3792,930.3828,-242.0997,264.4288
60,127.2564,19.4785,-748.1815,-569.0622,332.4752
61,316.3700,26.1359,617.6323,647.8974,439.2108
62,172.3372,24.3783,-121.0983,-900.0604,411.5501
63,167.0238,9.1041,-221.0676,-959.3676,157.7655
64,81.0164,-1.0431,-984.6751,155.6680,-18.1505
65,216.7177,17.0303,569.9803,-764.1950,292.0196
66,2.5735,-19.9328,-42.0870,936.3928,-339.9181
67,165.6746,24.1809,-225.0571,-881.3007,408.4181
68,268.8137,16.7217,954.7019,-19.7706,286.8806
69,65.0202,-16.3125,-867.4171,404.1106,-280.0521
70,70.2635,-20.3226,-880.0772,315.7458,-346.2883
71,236.7745,6.8972,828.0325,-542.3765,119.7370
72,247.2314,-18.7385,870.6413,-365.4221,-320.3083
73,60.0442,-19.1560,-816.0383,470.3000,-327.1796
74,56.5357,5.8870,-827.3980,546.9016,102.2654
75,128.7427,22.1599,-720.2352,-577.8984,376.0875
76,187.4893,14.4890,125.8254,-957.1227,249.4614
77,308.3974,-5.9622,777.1982,615.9413,-103.5677
78,310.2277,-6.4095,756.4885,639.9085,-111.3069
79,278.6760,-24.4939,896.9560,136.8692,-413.3810
80,39.1155,-16.0556,-604.5004,743.4269,-275.7587
81,222.8991,-0.3093,678.7050,-730.3955,-5.3826
82,55.8679,20.4582,-773.2650,524.1724,348.4993
83,32.5058,-9.3166,-528.7421,829.7734,-161.4153
84,62.1408,-1.9567,-880.9938,465.6585,-34.0446
85,73.9286,25.4367,-865.2233,249.2662,428.2545
86,282.7195,17.8700,925.6780,208.9408,305.9591
87,230.8726,15.7156,744.5573,-605.6766,270.0694
88,196.5042,8.7148,279.9822,-944.9520,151.0721
89,336.5100,-8.7757,392.7678,903.7368,-152.1190
90,122.5189,-26.5875,-751.8364,-479.3205,-446.2519
91,86.5857,13.1916,-969.0359,57.8149,227.5387
92,258.4692,-19.8051,919.1604,-187.5191,-337.8282
93,44.7280,23.9623,-641.2036,647.3206,404.9458
94,339.5748,-23.5071,319.0841,856.8384,-397.6937
95,57.8220,-23.6335,-773.1362,486.4559,-399.7101
96,1.1172,23.1022,-17.8807,916.9361,391.2231
97,116.5015,12.5407,-871.0114,-434.2987,216.4966
98,237.9832,-11.4264,828.6521,-518.1364,-197.5283
99,17.5391,-11.8499,-294.0696,930.4562,-204.7471
