view,theta_deg,phi_deg,src_x_mm,src_y_mm,src_z_mm
179,169.0613,-14.2260,-183.3214,-948.5270,-244.9221
180,244.8753,-29.6652,784.0779,-367.7010,-493.2696
181,228.4020,-26.6470,666.1485,-591.3935,-446.9864
182,244.8192,-29.0406,788.5368,-370.7346,-483.8000
183,21.1654,-21.9750,-333.7047,861.8871,-372.9459
184,313.0413,-28.2141,641.8634,599.4137,-471.1809
185,109.2861,11.4504,-921.9892,-322.6246,197.8538
186,81.4926,5.0098,-981.9111,146.8767,87.0327
187,235.4734,-28.0730,724.4937,-498.4267,-469.0167
188,330.5595,-28.0699,432.2486,765.8502,-468.9686
189,214.4427,-19.2545,532.1520,-775.9478,-328.6583
190,221.0657,-23.8270,598.9164,-687.3815,-402.6198
191,288.1061,28.5350,832.2197,272.1089,476.0926
192,173.4016,-17.0517,-109.4901,-946.5194,-292.2497
193,339.5003,-28.0903,307.9131,823.5661,-469.2816
194,98.4385,18.7782,-933.3782,-138.4700,320.8242
195,21.2395,-20.0557,-339.1566,872.6139,-341.7816
196,105.8700,15.0861,-925.6160,-263.1454,259.3964
197,86.9164,11.4803,-975.2890,52.5395,198.3630
198,26.6723,29.7993,-388.2242,772.8274,495.2945
199,27.8790,-19.5597,-439.1431,830.1314,-333.6645
200,297.7133,-28.9640,771.9573,405.5148,-482.6350
201,78.2534,3.8556,-973.5620,202.4417,67.0167
202,188.7631,-20.3069,142.4003,-923.7878,-345.8831
203,250.9055,-29.6170,818.7592,-283.4328,-492.5406
204,308.5287,-29.0461,681.6109,542.7347,-483.8827
205,41.0399,-19.7076,-616.0506,707.6885,-336.0883
206,200.0169,-18.7598,323.0246,-886.6890,-320.5224
207,99.3604,14.4732,-952.1645,-156.9538,249.0889
208,286.5711,27.9342,843.9492,251.1284,466.8844
209,147.0929,-9.6891,-533.7318,-824.7980,-167.7361
210,286.0826,28.6173,840.6511,242.3646,477.3490
211,287.2270,27.9021,841.2685,260.8505,466.3917
212,326.9806,-28.1196,478.9900,737.0329,-469.7319
213,166.3970,-14.8355,-226.5898,-936.3943,-255.1857
214,124.7294,0.2488,-819.0852,-567.7831,4.3271
215,38.8204,-18.7946,-591.4631,735.0963,-321.0946
216,94.0719,16.9014,-951.1873,-67.7136,289.7490
217,100.0423,-10.9663,-963.4530,-170.6165,-189.5922
218,177.7996,-14.4019,-37.0642,-964.6116,-247.8862
219,15.2015,-22.7050,-241.0813,887.2375,-384.6900
220,120.2697,-22.5987,-794.6719,-463.8059,-382.9851
221,84.1113,28.0179,-875.1947,90.2675,468.1698
222,135.2162,-4.8134,-699.5931,-704.8918,-83.6300
223,344.2859,-27.0127,240.4808,854.7288,-452.6638
224,351.8260,-25.9491,127.4157,887.0601,-436.1038
225,12.4094,-23.3442,-196.6418,893.6805,-394.9229
226,99.0742,19.3910,-928.3426,-148.2669,330.8986
227,250.8386,-29.2976,821.0085,-285.2860,-487.7026
228,25.0748,-20.3450,-396.0283,846.4000,-346.5047
229,257.4236,-29.4951,846.6620,-188.8853,-490.6960
230,111.1564,9.7679,-915.9932,-354.4889,169.0886
231,136.0162,-6.1652,-688.1203,-712.9733,-107.0348
232,16.9925,-21.1665,-271.6153,888.8292,-359.8675
233,163.9741,-12.8571,-268.2465,-933.8939,-221.7726
234,91.9046,15.5804,-959.4902,-31.9073,267.6891
235,103.5245,22.0638,-898.0419,-216.0077,374.3774
236,159.0187,-12.0993,-348.9341,-909.8908,-208.9034
237,57.4615,-12.3555,-820.7403,523.6440,-213.2587
238,98.4247,23.1521,-906.4890,-134.2579,391.8539
239,324.4482,-28.5448,509.0472,712.2939,-476.2408
240,26.5477,-20.8893,-416.1633,832.9587,-355.3659
241,222.2749,-19.0713,633.6324,-696.9655,-325.6468
242,30.0311,-20.1102,-468.3799,810.2424,-342.6725
243,177.8212,-17.9159,-36.0533,-947.6293,-306.5875
244,219.3867,-18.3664,600.2061,-731.0484,-314.0349
245,188.6421,-18.1567,142.2998,-936.2655,-310.5714
246,102.5945,14.3786,-942.1937,-210.5106,247.4940
247,222.2799,-25.2989,606.1877,-666.6610,-425.9065
248,177.6992,-18.2970,-37.9881,-945.4916,-312.8888
249,206.9914,-19.0901,427.4577,-839.2431,-325.9568
250,175.2272,-15.1249,-80.0534,-958.7822,-260.0482
251,10.2723,29.4031,-154.8336,854.3455,489.3028
252,333.3521,-27.7811,395.4774,788.1032,-464.5298
253,288.5302,27.0002,841.9759,282.2142,452.4695
254,32.0736,-19.8215,-497.8712,794.4871,-337.9518
255,194.5433,-19.0479,236.5659,-911.8865,-325.2636
256,156.9344,-11.7007,-382.3551,-897.9142,-202.1177
257,321.0347,-28.3311,551.6680,682.0970,-472.9725
258,120.6452,4.1532,-855.1998,-506.6756,72.1798
259,287.9859,27.9412,837.4370,271.8712,466.9929
260,243.0671,-29.0137,777.0353,-394.7739,-483.3908
261,18.4121,29.4466,-274.1232,823.4630,489.9615
262,286.1027,28.4064,842.2484,243.1462,474.1250
263,180.3539,-18.3995,5.8409,-945.6753,-314.5807
264,140.8815,-7.2326,-623.8055,-767.0852,-125.4751
265,346.8173,-27.6347,201.3629,859.6813,-462.2748
266,353.2265,-25.6717,105.9459,891.9957,-431.7593
267,85.2138,7.2984,-985.1208,82.4836,126.6108
268,92.7435,15.5659,-958.9882,-45.9536,267.4449
269,148.5584,-9.9050,-512.1293,-837.6335,-171.4368
270,288.4278,28.1997,833.3084,277.6534,470.9592
271,224.6779,-25.1311,634.4245,-641.5990,-423.2649
272,103.1583,7.3689,-962.4603,-225.0048,127.8274
273,132.0525,-3.8241,-738.3911,-666.0762,-66.4697
274,45.4842,-16.2623,-682.2291,670.7953,-279.0949
275,72.1372,-2.5153,-947.6843,305.4147,-43.7395
276,280.0658,27.7329,868.5766,154.1828,463.7881
277,22.4384,29.6300,-330.6642,800.7296,492.7375
278,62.2913,-8.0498,-873.6567,458.8492,-139.5639
279,350.3161,-26.3992,150.1657,879.9907,-443.1293
280,0.5324,-25.0858,-8.3870,902.5943,-422.5519
281,3.1835,-24.8856,-50.2092,902.7089,-419.3956
282,88.8171,22.4288,-921.0547,19.0181,380.2544
283,180.4389,-19.8706,7.1804,-937.2776,-338.7567
284,50.3261,-18.6230,-726.9415,602.9587,-318.2669
285,317.2053,-28.4263,595.4558,643.1530,-474.4298
286,129.8811,-2.9394,-763.7939,-638.2035,-51.1082
287,117.7337,7.8001,-873.9864,-459.5097,135.2609
288,228.3648,-17.5035,710.3917,-631.4969,-299.7537
289,154.7435,-11.7134,-416.3842,-882.5994,-202.3349
290,153.0254,-10.9008,-443.9154,-872.1888,-188.4745
291,122.9764,1.4387,-835.8151,-542.2950,25.0237
292,288.7048,28.4331,830.1322,281.0613,474.5333
293,55.1288,-13.7553,-794.2338,553.4720,-236.9777
294,49.8832,-14.2830,-738.6058,622.3338,-245.8840
295,38.9918,-20.2566,-588.3115,726.7176,-345.0624
296,137.3320,-6.9386,-670.5270,-727.4576,-120.3993
297,9.5361,-25.2481,-149.3391,888.9763,-425.1071
298,95.3200,19.4018,-935.9962,-87.1593,331.0757
299,22.1636,-20.7397,-351.6221,863.1896,-352.9340
